Start Date,End Date,Category,Start,Stop,Miles,Purpose,Trip Time,avg MPH,Weekday,Month,Window
2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,Not Provided,11,7.1,Monday,August,Midday
2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,Not Provided,18,6.3,Monday,August,Midday
2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,Not Provided,22,18.8,Monday,August,Midday
2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,Not Provided,7,39.4,Monday,August,Afternoon
2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,Not Provided,7,24.0,Monday,August,Afternoon
2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,Not Provided,30,18.2,Monday,August,Afternoon
2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,Not Provided,32,15.2,Monday,August,Afternoon
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,21,24.0,Tuesday,August,Morning
2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,Not Provided,24,12.2,Tuesday,August,Midday
2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,Not Provided,8,7.5,Tuesday,August,Evening
2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,Not Provided,6,10.0,Tuesday,August,Evening
2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,Not Provided,14,8.6,Wednesday,August,Midday
2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,Not Provided,4,16.5,Wednesday,August,Afternoon
2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,Not Provided,4,22.5,Wednesday,August,Afternoon
2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,Not Provided,7,11.1,Friday,August,Afternoon
2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,Not Provided,4,27.0,Friday,August,Evening
2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,Not Provided,10,9.0,Friday,August,Evening
2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,Not Provided,18,22.0,Saturday,August,Morning
2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,Not Provided,22,21.8,Saturday,August,Morning
2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Not Provided,9,18.0,Sunday,August,Afternoon
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,15,10.8,Sunday,August,Afternoon
2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,Not Provided,6,25.0,Sunday,August,Evening
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,8,18.8,Sunday,August,Evening
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,Not Provided,14,22.3,Monday,August,Afternoon
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,Not Provided,13,18.5,Monday,August,Afternoon
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,11,14.7,Monday,August,Afternoon
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,Not Provided,25,11.5,Monday,August,Evening
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,9,21.3,Monday,August,Night
2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,Not Provided,18,23.0,Tuesday,August,Afternoon
2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,Not Provided,21,42.6,Tuesday,August,Afternoon
2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,Not Provided,33,31.6,Tuesday,August,Afternoon
2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,Not Provided,28,27.6,Wednesday,August,Afternoon
2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,Not Provided,35,26.2,Wednesday,August,Afternoon
2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,Not Provided,1,60.0,Wednesday,August,Evening
2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,Not Provided,15,24.0,Wednesday,August,Evening
2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,Not Provided,7,18.9,Thursday,August,Midday
2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,Not Provided,14,18.9,Thursday,August,Midday
2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,Not Provided,10,16.8,Thursday,August,Midday
2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,Not Provided,52,36.6,Thursday,August,Evening
2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,Not Provided,45,42.5,Thursday,August,Evening
2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,Not Provided,3,38.0,Friday,August,Evening
2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,Not Provided,9,12.0,Friday,August,Evening
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,23,21.9,Saturday,August,Afternoon
2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,Not Provided,47,19.9,Monday,August,Morning
2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,Not Provided,27,31.3,Monday,August,Afternoon
2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,Not Provided,38,24.8,Monday,August,Afternoon
2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,82,19.0,Monday,August,Evening
2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,Not Provided,13,36.5,Tuesday,August,Morning
2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,Not Provided,7,23.1,Tuesday,August,Morning
2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,Not Provided,7,47.1,Tuesday,August,Morning
2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,Not Provided,21,16.3,Tuesday,August,Midday
2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,Not Provided,7,10.3,Tuesday,August,Midday
2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,16,21.4,Tuesday,August,Midday
2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,Not Provided,23,42.3,Tuesday,August,Afternoon
2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,Not Provided,24,6.5,Wednesday,August,Midday
2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,Not Provided,23,31.6,Wednesday,August,Midday
2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,Not Provided,5,16.8,Wednesday,August,Afternoon
2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,Not Provided,15,25.6,Wednesday,August,Afternoon
2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,Not Provided,21,20.9,Wednesday,August,Afternoon
2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,Not Provided,6,53.0,Wednesday,August,Afternoon
2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,Not Provided,29,11.4,Wednesday,August,Afternoon
2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,19,24.3,Wednesday,August,Evening
2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,27,16.9,Thursday,August,Evening
2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,Not Provided,21,21.7,Friday,August,Morning
2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,Not Provided,13,15.2,Friday,August,Morning
2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,Not Provided,20,19.5,Friday,August,Morning
2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,Not Provided,9,13.3,Friday,August,Midday
2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,Not Provided,17,20.1,Friday,August,Midday
2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,Not Provided,15,12.8,Friday,August,Afternoon
2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,Not Provided,40,18.8,Friday,August,Afternoon
2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,29,15.7,Sunday,August,Midday
2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,Not Provided,29,15.9,Sunday,August,Afternoon
2016-08-21 16:30:00,2016-08-21 17:02:00,Business,Unknown Location,Islamabad,12.2,Not Provided,32,22.9,Sunday,August,Afternoon
2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,Not Provided,7,12.0,Sunday,August,Evening
2016-08-21 18:48:00,2016-08-21 19:24:00,Business,Islamabad,Unknown Location,20.2,Not Provided,36,33.7,Sunday,August,Evening
2016-08-22 10:00:00,2016-08-22 10:44:00,Business,Unknown Location,Islamabad,9.8,Not Provided,44,13.4,Monday,August,Midday
2016-08-22 11:07:00,2016-08-22 11:23:00,Business,Islamabad,Unknown Location,6.3,Not Provided,16,23.6,Monday,August,Midday
2016-08-22 12:36:00,2016-08-22 12:49:00,Business,Unknown Location,Islamabad,4.9,Not Provided,13,22.6,Monday,August,Midday
2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,Not Provided,9,10.0,Monday,August,Midday
2016-08-22 14:07:00,2016-08-22 14:31:00,Business,Islamabad,Unknown Location,10.9,Not Provided,24,27.2,Monday,August,Afternoon
2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,Not Provided,35,32.6,Monday,August,Afternoon
2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,Not Provided,77,14.8,Monday,August,Afternoon
2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?walpindi,7.9,Not Provided,52,9.1,Monday,August,Evening
2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,Not Provided,38,6.5,Monday,August,Evening
2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?walpindi,Unknown Location,18.7,Not Provided,29,38.7,Monday,August,Night
2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,Not Provided,15,34.8,Tuesday,August,Morning
2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,Not Provided,34,13.2,Tuesday,August,Morning
2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,Not Provided,16,28.9,Tuesday,August,Midday
2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,Not Provided,11,24.0,Tuesday,August,Midday
2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,Not Provided,15,20.0,Tuesday,August,Midday
2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,Not Provided,5,22.8,Tuesday,August,Afternoon
2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,Not Provided,121,3.9,Tuesday,August,Afternoon
2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,Not Provided,49,21.7,Tuesday,August,Afternoon
2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,Not Provided,51,29.6,Wednesday,August,Midday
2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,Not Provided,144,40.1,Wednesday,August,Midday
2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,Not Provided,65,32.3,Thursday,August,Afternoon
2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,Not Provided,20,16.5,Thursday,August,Afternoon
2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,Not Provided,121,25.0,Thursday,August,Afternoon
2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,Not Provided,32,17.2,Thursday,August,Evening
2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,Not Provided,18,24.3,Thursday,August,Night
2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,Not Provided,14,21.4,Friday,August,Morning
2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,Not Provided,12,19.0,Friday,August,Midday
2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,Not Provided,10,23.4,Friday,August,Midday
2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,Not Provided,23,19.3,Friday,August,Afternoon
2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,Not Provided,12,7.5,Friday,August,Afternoon
2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,Not Provided,25,19.0,Friday,August,Afternoon
2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,Not Provided,17,10.2,Friday,August,Afternoon
2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,Not Provided,14,14.6,Friday,August,Evening
2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,Not Provided,23,9.9,Friday,August,Evening
2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,Not Provided,10,35.4,Friday,August,Evening
2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,Not Provided,37,15.6,Saturday,August,Morning
2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,Not Provided,19,22.1,Saturday,August,Midday
2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,Not Provided,5,10.8,Saturday,August,Midday
2016-08-27 14:01:00,2016-08-27 15:44:00,Business,Lahore,Unknown Location,86.6,Not Provided,103,50.4,Saturday,August,Afternoon
2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,Not Provided,178,52.9,Saturday,August,Afternoon
2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,Not Provided,21,28.9,Sunday,August,Morning
2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,Not Provided,16,23.2,Sunday,August,Afternoon
2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,Not Provided,18,17.7,Sunday,August,Afternoon
2016-08-28 21:15:00,2016-08-28 21:59:00,Business,Islamabad,Unknown Location,12.1,Not Provided,44,16.5,Sunday,August,Evening
2016-08-29 12:02:00,2016-08-29 12:31:00,Business,Unknown Location,Islamabad,10.8,Not Provided,29,22.3,Monday,August,Midday
2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,Not Provided,10,25.8,Monday,August,Midday
2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,Not Provided,10,15.0,Monday,August,Afternoon
2016-08-29 14:49:00,2016-08-29 15:04:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,15,22.8,Monday,August,Afternoon
2016-08-29 15:49:00,2016-08-29 15:59:00,Business,Unknown Location,Islamabad,2.8,Not Provided,10,16.8,Monday,August,Afternoon
2016-08-29 16:06:00,2016-08-29 16:21:00,Business,Islamabad,Unknown Location,4.0,Not Provided,15,16.0,Monday,August,Afternoon
2016-08-29 17:24:00,2016-08-29 17:41:00,Business,Unknown Location,Islamabad,5.5,Not Provided,17,19.4,Monday,August,Afternoon
2016-08-29 18:27:00,2016-08-29 18:36:00,Business,Islamabad,Islamabad,2.6,Not Provided,9,17.3,Monday,August,Evening
2016-08-30 11:53:00,2016-08-30 12:05:00,Business,Unknown Location,Unknown Location,2.1,Not Provided,12,10.5,Tuesday,August,Midday
2016-08-30 12:46:00,2016-08-30 13:09:00,Business,Unknown Location,Islamabad,8.8,Not Provided,23,23.0,Tuesday,August,Midday
2016-08-30 13:25:00,2016-08-30 13:46:00,Business,Islamabad,Islamabad,4.4,Not Provided,21,12.6,Tuesday,August,Midday
2016-08-30 14:00:00,2016-08-30 14:20:00,Business,Islamabad,Unknown Location,5.3,Not Provided,20,15.9,Tuesday,August,Afternoon
2016-08-30 17:27:00,2016-08-30 18:09:00,Business,Unknown Location,Unknown Location,13.0,Not Provided,42,18.6,Tuesday,August,Afternoon
2016-09-01 11:51:00,2016-09-01 12:24:00,Business,Unknown Location,Islamabad,13.0,Not Provided,33,23.6,Thursday,September,Midday
2016-09-01 17:21:00,2016-09-01 17:36:00,Business,Islamabad,Unknown Location,10.6,Not Provided,15,42.4,Thursday,September,Afternoon
2016-09-01 18:49:00,2016-09-01 19:08:00,Business,Unknown Location,Unknown Location,2.2,Not Provided,19,6.9,Thursday,September,Evening
2016-09-02 11:37:00,2016-09-02 12:24:00,Business,Unknown Location,Islamabad,9.2,Not Provided,47,11.7,Friday,September,Midday
2016-09-02 18:56:00,2016-09-02 19:37:00,Business,Unknown Location,Unknown Location,12.9,Not Provided,41,18.9,Friday,September,Evening
2016-09-05 10:25:00,2016-09-05 10:44:00,Business,Unknown Location,R?walpindi,17.2,Not Provided,19,54.3,Monday,September,Midday
2016-09-10 10:28:00,2016-09-10 10:45:00,Business,Unknown Location,Unknown Location,2.8,Not Provided,17,9.9,Saturday,September,Midday
2016-09-12 08:07:00,2016-09-12 08:12:00,Business,Unknown Location,Unknown Location,3.6,Not Provided,5,43.2,Monday,September,Morning
2016-09-12 11:15:00,2016-09-12 11:24:00,Business,Unknown Location,Unknown Location,1.7,Not Provided,9,11.3,Monday,September,Midday
2016-09-12 13:04:00,2016-09-12 13:44:00,Business,Unknown Location,Unknown Location,11.5,Not Provided,40,17.2,Monday,September,Midday
2016-09-13 16:56:00,2016-09-13 17:02:00,Business,Unknown Location,Unknown Location,0.7,Not Provided,6,7.0,Tuesday,September,Afternoon
2016-09-14 11:55:00,2016-09-14 11:59:00,Business,Unknown Location,Unknown Location,0.7,Not Provided,4,10.5,Wednesday,September,Midday
2016-09-15 20:33:00,2016-09-15 20:38:00,Business,Unknown Location,Unknown Location,0.9,Not Provided,5,10.8,Thursday,September,Evening
2016-09-19 06:18:00,2016-09-19 06:49:00,Business,R?walpindi,Unknown Location,18.2,Not Provided,31,35.2,Monday,September,Morning
2016-09-19 14:40:00,2016-09-19 14:56:00,Business,Unknown Location,Islamabad,10.5,Not Provided,16,39.4,Monday,September,Afternoon
2016-09-19 16:23:00,2016-09-19 16:31:00,Business,Islamabad,Unknown Location,5.7,Not Provided,8,42.8,Monday,September,Afternoon
2016-09-19 17:36:00,2016-09-19 18:20:00,Business,Unknown Location,Unknown Location,18.0,Not Provided,44,24.5,Monday,September,Afternoon
2016-09-19 19:10:00,2016-09-19 19:49:00,Business,Unknown Location,Islamabad,18.3,Not Provided,39,28.2,Monday,September,Evening
2016-09-20 11:29:00,2016-09-20 11:48:00,Business,Islamabad,Unknown Location,16.5,Not Provided,19,52.1,Tuesday,September,Midday
2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?walpindi,9.6,Not Provided,120,4.8,Tuesday,September,Evening
2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,Not Provided,25,7.0,Friday,September,Midday
2016-09-24 14:34:00,2016-09-24 15:15:00,Business,Karachi,Unknown Location,8.2,Not Provided,41,12.0,Saturday,September,Afternoon
2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,Not Provided,4,36.0,Saturday,September,Evening
2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,Not Provided,82,7.2,Tuesday,September,Midday
2016-09-27 19:14:00,2016-09-27 20:34:00,Business,Lahore,Unknown Location,7.3,Not Provided,80,5.5,Tuesday,September,Evening
2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,Not Provided,336,34.9,Tuesday,September,Evening
2016-09-28 17:21:00,2016-09-28 19:36:00,Business,Islamabad,Unknown Location,20.5,Not Provided,135,9.1,Wednesday,September,Afternoon
2016-09-29 16:13:00,2016-09-29 18:47:00,Business,Unknown Location,Islamabad,12.6,Not Provided,154,4.9,Thursday,September,Afternoon
2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,Not Provided,161,14.0,Friday,September,Afternoon
2016-09-30 20:59:00,2016-09-30 22:34:00,Business,Islamabad,Unknown Location,16.7,Not Provided,95,10.5,Friday,September,Evening
2016-10-03 18:17:00,2016-10-03 18:34:00,Business,Islamabad,Islamabad,2.8,Not Provided,17,9.9,Monday,October,Evening
2016-10-03 18:51:00,2016-10-03 19:01:00,Business,Islamabad,Islamabad,1.6,Not Provided,10,9.6,Monday,October,Evening
2016-10-03 22:04:00,2016-10-03 22:33:00,Business,Islamabad,Unknown Location,12.7,Not Provided,29,26.3,Monday,October,Night
2016-10-04 09:50:00,2016-10-04 10:52:00,Business,Unknown Location,Unknown Location,28.6,Not Provided,62,27.7,Tuesday,October,Morning
2016-10-06 08:49:00,2016-10-06 11:36:00,Business,Unknown Location,R?walpindi,17.9,Not Provided,167,6.4,Thursday,October,Morning
2016-10-06 19:46:00,2016-10-06 20:26:00,Business,Unknown Location,Unknown Location,13.8,Not Provided,40,20.7,Thursday,October,Evening
2016-10-07 11:27:00,2016-10-07 11:50:00,Business,Lahore,Lahore,2.6,Not Provided,23,6.8,Friday,October,Midday
2016-10-07 13:52:00,2016-10-07 14:08:00,Business,Lahore,Unknown Location,5.8,Not Provided,16,21.8,Friday,October,Midday
2016-10-07 14:29:00,2016-10-07 15:11:00,Business,Unknown Location,Lahore,8.3,Not Provided,42,11.9,Friday,October,Afternoon
2016-10-07 15:47:00,2016-10-07 16:02:00,Business,Lahore,Lahore,2.4,Not Provided,15,9.6,Friday,October,Afternoon
2016-10-07 18:08:00,2016-10-07 18:27:00,Business,Lahore,Lahore,3.1,Not Provided,19,9.8,Friday,October,Evening
2016-10-07 18:33:00,2016-10-07 19:01:00,Business,Lahore,Lahore,6.1,Not Provided,28,13.1,Friday,October,Evening
2016-10-09 14:04:00,2016-10-09 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,19,24.3,Sunday,October,Afternoon
2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,Not Provided,6,17.0,Monday,October,Afternoon
2016-10-10 17:33:00,2016-10-10 18:13:00,Business,Islamabad,Unknown Location,9.5,Not Provided,40,14.2,Monday,October,Afternoon
2016-10-11 01:27:00,2016-10-11 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,41,25.0,Tuesday,October,Night
2016-10-13 11:20:00,2016-10-13 11:58:00,Business,Unknown Location,Islamabad,9.8,Not Provided,38,15.5,Thursday,October,Midday
2016-10-13 12:08:00,2016-10-13 12:14:00,Business,Islamabad,Islamabad,1.0,Not Provided,6,10.0,Thursday,October,Midday
2016-10-13 13:37:00,2016-10-13 13:46:00,Business,Islamabad,Islamabad,2.3,Not Provided,9,15.3,Thursday,October,Midday
2016-10-13 16:08:00,2016-10-13 16:53:00,Business,Islamabad,Unknown Location,10.9,Not Provided,45,14.5,Thursday,October,Afternoon
2016-10-14 08:50:00,2016-10-14 09:44:00,Business,Unknown Location,R?walpindi,12.7,Not Provided,54,14.1,Friday,October,Morning
2016-10-14 10:16:00,2016-10-14 10:52:00,Business,R?walpindi,Unknown Location,12.4,Not Provided,36,20.7,Friday,October,Midday
2016-10-14 15:56:00,2016-10-14 16:20:00,Business,Unknown Location,Unknown Location,3.8,Not Provided,24,9.5,Friday,October,Afternoon
2016-10-14 23:54:00,2016-10-15 02:06:00,Business,Unknown Location,R?walpindi,17.0,Meeting,132,7.7,Friday,October,Night
2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,Not Provided,20,18.6,Saturday,October,Night
2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,Not Provided,13,14.3,Sunday,October,Night
2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,19,33.2,Sunday,October,Midday
2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,Not Provided,21,23.1,Sunday,October,Afternoon
2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,Not Provided,9,20.7,Sunday,October,Afternoon
2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,6,21.0,Sunday,October,Evening
2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,Not Provided,9,28.7,Sunday,October,Evening
2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,7,21.4,Sunday,October,Evening
2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,Not Provided,38,32.5,Monday,October,Afternoon
2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,Not Provided,42,25.1,Monday,October,Afternoon
2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,Not Provided,14,24.0,Monday,October,Evening
2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,Not Provided,14,14.1,Monday,October,Evening
2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,Not Provided,17,18.7,Monday,October,Evening
2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,Not Provided,10,19.8,Tuesday,October,Morning
